standard,experiment evalu,cliqu,select action,non-neg,function comput,ordin,publish,set variabl,method,second,inform scienc,san,microsoft research,action state,bacchus,set state,solut,press new york,infer bayesian,optim solut,general belief,approxim,function defin,layer,thing,match,probabl distribut,intuit,correl,initi state,reason infer cambridg,model reason infer,partial observ,best perform,reward function,given evid,want,mont carlo method,lauritzen,learn algorithm,variabl denot,tabl result,discuss abov,best,causal model,carri,markov,vancouv,ross,code,counterpart,machin,network artifici,verma,assess,uncertain,contrari,iff,finit set,respond,vertic,support nsf grant,run,assign valu,let denot,becaus,log log,david heckerman,messag pass,term,result experi,therebi,charact,essenti,signific,causat,belief,continu,captur,predecessor,smaller,network artifici intellig,assumpt,deduc,palo,approxim reason,oper research,palo alto,geiger,usa,infer belief,govern,conclud remark,network let,direct acycl graph,scale,result section,state agent,time,infer bayesian network,function variabl,function set,time complex,retriev,member,knowledge-bas,direct acycl,search,inform retriev,influenc diagram,jensen lauritzen olesen,kaufmann,belief updat,priori,distribut,earlier,implic,nip,basi,model reason,margin,model use,tree node,approxim optim,lower case,output,conclud,cpu,prune,singl,furthermor,establish,conclus,evid variabl,high probabl,cambridg univers press,follow section,scienc engin,gregori,aaai,random variabl,finit,network node,substanti,estim,local comput,spiegelhalt,network model,academ,inf,explic,alto,exponenti,section conclud,boolean,network repres,ident,artifici,inequ,latent variabl,normat,program,edg,uncertainti artifici,hold,rockwel,return,uniform,coincid,uai page,variabl respect,goal,quantif,deriv,noth,depict,max,provid better,util,constant,termin,expect,depend,figur exampl,optim valu function,scalabl,involv,moreov,decay,upper bound,attribut,onr,generat,allow,informat,statist,accur,variabl variabl,workshop uncertainti artifici,lauritzen olesen,associ,corollari,appropri,reachabl,singh,ross shachter,sampl size,morgan,hope,polici valu,plausibl,partit,journal artifici intellig,set possibl,veri similar,set action,diagnost,journal approxim,estim use,result algorithm,qualiti,popular,pearl causal model,suitabl,scienc foundat,polici maxim,content,energi,causal independ,uncertainti artifici intellig,recogn,element,semant,proc,influenc,logic,order set,ancestor,variabl domain,posterior,sensor,variabl appear,shafer,join,shenoy,scienc foundat grant,child node,fact,diagram oper,attach,true fals,boutili,advanc,way,mani,generat random,depart,speedup,carlo method,particl,action space,mixtur,given variabl,updat,rate,state onli,foundat grant,note comput,determinist,versus,condit probabl,memori,discount factor,neural inform,european,order variabl,journal artifici,develop,valu set,bayesian infer,medicin,error,bayesian belief,nation scienc,plan,proposit,transit probabl,acycl graph,summari,approach approxim,san mateo,mateo,search algorithm,scienc,identif,applic decis analysi,difficulti,link,sampl algorithm,benefici,network infer,cpt,use learn,use standard,node connect,decis analysi,societi seri,cambridg univers,norm,time second,arc node,readili,nonetheless,averag,lauritzen spiegelhalt,error bar,jensen lauritzen,random field,choos action,execut,glymour,algorithm,reduc,travers,scienc center,come,figur depict,circuit,simpli,iii,bellman,tabl,discount,piec,influenc diagram oper,node use,jaakkola,infer cambridg,causal model reason,halpern,neural inform process,subsum,random sampl,neighbor,build,proceed intern,distribut sampl,successor,map,letter,drawback,vancouv canada,d-separ,number node,befor,particular,minim,observ data,initi,jensen jensen,primit,version,morgan kaufmann,box,cognit,identifi,network algorithm,workshop uncertainti,ratio,drive,variabl discret,descript,problem proceed,domain,guarante,press new,tri,left,juli,deal,cooper,answer,simpl,eric,proceed ieee,variabl model,function associ,similar,unlik,pearl probabilist,elsevi scienc publish,compat,theorem let,object,citi,overal,start state,els,graphic represent,reason intellig,springer,benefit,remov node,slight,weiss,mit press cambridg,main,kaelbl,solv,anytim,contribut paper,intern journal approxim,grant,normal constant,qualit,devis,scienc publish,remark,colleg,train set,deduct,expert journal,applic expert journal,henc,decis,probabilist graphic,probabilist graphic model,correspond variabl,observ markov,probabilist reason,heurist search,olesen bayesian,lauritzen olesen bayesian,olesen bayesian updat,exceed,techniqu,tree,correspond differ,regret,gradual,meek,knowledg represent reason,intervent,int,somewhat,node arc,notat,arc,subproblem,implement algorithm,heurist,rewrit,max min,invari,choic,journal machin learn,journal machin,theoret result,ignor,sup,insight,london,framework,method describ,artifici intellig,lectur note,target,model repres,graphic structur,expand,structur,exampl let,laboratori,character,spirt,number variabl,effect,distribut form,state space,hard,queue,function node,review,multipl,network base,variant,matrix,averag run,node correspond,convex,enabl,messag,acycl,air forc,infeas,sampl use,valu iter,street,solv use,particip,root,contain,compar method,futur,diagram,probabl mass,open,linear combin,describ abov,nation scienc foundat,school,evid node,rubin,neglig,network set,express,order use,straightforward,easi,repres,ran,probabilist reason intellig,chicker,given time,abbrevi,inconsist,let let,comput probabl,horizon,want comput,effici algorithm,algorithm improv,intend,stabl,repres probabl,form,genet,equat model,expert journal royal,use construct,prove,observ variabl,bold,obvious,superior,algorithm use,decomposit,bayesian belief network,certain,time result,correspond valu,real-lif,reason infer,practic,propos algorithm,non,wide,belief net,wors,springer verlag,zero probabl,object function,resourc,quick,equat,resp,variabl probabl,class,menlo park,menlo,diagram oper research,squar,e-mail,figur comparison,doe,typic,descend,central,sometim,structur follow,criterion,sensit analysi,aim,network defin,slowli,measur,comput exact,research,workshop,quantit,primari,decis problem,decis maker,space use,begin,algorithm comput,annal,optimist,competit,generat sampl,entail,network generat,valid,conjunct,nonparametr,edu,disjunct,simplifi,paul,use ani,sever,eric horvitz,background,extern,use structur,north-holland,key,present method,clear,val,dimension,ani function,algorithm algorithm,network use,impli,inferior,induc,instead use,onli possibl,distribut satisfi,rule,topolog,origin,game,relationship,multipli,exact,earli,permit,center,count,igur,whenev,augment,number step,eas,andersen,model-bas,general set,present section,bound use,precis,forc,set defin,specif,action taken,formula,independ,said,infer procedur,david,new node,auxiliari,verifi,domain set,follow lemma,cheng,improv,binari,predict,probabl action,verlag,fulli,rest,variabl set,john,order,binari variabl,valu node,high,challeng,node condit,valu state,paper address,verma pearl,observ,joint probabl,linear,zero,import,joint distribut,mention abov,variabl assign,sensit,experi,obey,theorem theorem,time step,proof,community
zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,baixo,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,alto,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,alto,zero,alto,baixo,zero,zero,zero,baixo,zero,baixo,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,medio,baixo,zero,alto,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,medio,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,medio,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,alto,zero,zero,zero,zero,zero,medio,zero,alto,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,alto,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,alto,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,medio,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,6
medio,zero,zero,zero,zero,zero,zero,zero,zero,baixo,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,medio,zero,medio,baixo,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,medio,zero,zero,medio,zero,zero,zero,baixo,medio,zero,alto,zero,baixo,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,baixo,baixo,zero,zero,zero,baixo,zero,medio,zero,zero,medio,baixo,zero,zero,zero,zero,medio,baixo,zero,zero,zero,alto,baixo,zero,alto,baixo,zero,zero,zero,zero,baixo,zero,zero,zero,zero,baixo,zero,zero,medio,baixo,zero,zero,zero,baixo,baixo,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,baixo,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,baixo,medio,baixo,zero,zero,zero,zero,zero,zero,zero,alto,medio,zero,zero,zero,zero,alto,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,baixo,zero,zero,baixo,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,medio,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,zero,zero,medio,zero,zero,zero,zero,zero,alto,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,baixo,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,baixo,zero,zero,zero,zero,baixo,zero,zero,zero,zero,medio,zero,alto,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,medio,zero,baixo,medio,zero,zero,baixo,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,baixo,zero,baixo,medio,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,baixo,alto,zero,zero,baixo,zero,zero,baixo,medio,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,medio,151
baixo,alto,zero,zero,baixo,zero,zero,zero,baixo,medio,medio,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,baixo,medio,zero,zero,zero,baixo,medio,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,baixo,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,medio,medio,baixo,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,zero,medio,zero,zero,zero,zero,baixo,baixo,zero,baixo,zero,zero,zero,baixo,zero,zero,zero,zero,zero,baixo,zero,medio,zero,zero,baixo,zero,zero,zero,zero,zero,zero,alto,alto,baixo,zero,baixo,baixo,zero,zero,zero,baixo,zero,zero,zero,medio,zero,baixo,zero,alto,baixo,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,baixo,zero,alto,medio,zero,alto,alto,zero,alto,baixo,zero,zero,zero,zero,baixo,zero,zero,medio,zero,baixo,alto,zero,medio,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,alto,alto,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,medio,zero,zero,zero,baixo,baixo,baixo,baixo,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,alto,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,medio,zero,zero,zero,alto,zero,medio,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,baixo,zero,zero,alto,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,baixo,zero,zero,baixo,zero,zero,zero,zero,baixo,zero,zero,baixo,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,alto,zero,zero,baixo,zero,baixo,baixo,baixo,zero,zero,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,alto,alto,alto,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,medio,zero,zero,zero,medio,zero,zero,zero,baixo,zero,zero,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,zero,zero,baixo,medio,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,medio,zero,zero,zero,medio,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,alto,zero,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,baixo,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,baixo,zero,zero,zero,zero,zero,zero,alto,zero,zero,baixo,zero,baixo,alto,zero,baixo,baixo,zero,zero,medio,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,baixo,zero,zero,zero,medio,zero,alto,zero,zero,zero,alto,zero,zero,medio,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,medio,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,alto,zero,medio,zero,baixo,medio,alto,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,baixo,zero,baixo,zero,zero,zero,zero,134
baixo,zero,zero,zero,zero,zero,zero,zero,zero,baixo,medio,zero,zero,zero,medio,zero,zero,baixo,zero,zero,zero,zero,alto,zero,zero,medio,zero,baixo,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,alto,zero,zero,zero,zero,alto,zero,zero,zero,medio,zero,zero,zero,medio,zero,zero,alto,medio,zero,alto,zero,zero,zero,medio,zero,zero,zero,medio,medio,zero,baixo,medio,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,alto,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,medio,zero,medio,zero,medio,zero,zero,zero,zero,alto,zero,medio,medio,zero,zero,alto,zero,zero,zero,zero,alto,zero,zero,zero,zero,medio,zero,baixo,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,alto,alto,zero,zero,zero,medio,zero,baixo,alto,zero,alto,zero,zero,zero,zero,baixo,zero,zero,zero,zero,medio,zero,zero,alto,medio,baixo,zero,zero,zero,zero,baixo,zero,zero,baixo,baixo,zero,medio,medio,zero,alto,alto,zero,zero,zero,baixo,zero,medio,medio,medio,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,medio,zero,zero,zero,baixo,zero,medio,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,alto,alto,zero,alto,zero,zero,zero,alto,medio,zero,zero,zero,zero,zero,zero,alto,zero,zero,baixo,medio,medio,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,medio,zero,zero,zero,alto,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,medio,zero,zero,alto,zero,zero,zero,medio,zero,zero,alto,zero,medio,zero,medio,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,zero,alto,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,alto,alto,zero,alto,medio,zero,medio,zero,zero,medio,zero,zero,zero,zero,baixo,alto,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,medio,medio,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,medio,medio,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,baixo,alto,alto,medio,zero,zero,zero,medio,medio,zero,alto,zero,zero,zero,zero,alto,baixo,zero,zero,zero,zero,zero,medio,zero,alto,medio,zero,zero,zero,medio,zero,medio,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,alto,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,alto,baixo,medio,zero,zero,alto,zero,zero,zero,zero,baixo,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,medio,zero,zero,alto,zero,zero,zero,zero,alto,medio,zero,alto,zero,medio,zero,zero,zero,alto,medio,medio,zero,zero,medio,zero,zero,zero,zero,zero,zero,alto,baixo,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,medio,medio,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,baixo,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,baixo,zero,zero,zero,medio,zero,zero,zero,medio,medio,zero,zero,alto,zero,zero,zero,medio,zero,alto,medio,alto,zero,zero,alto,zero,zero,medio,zero,zero,zero,baixo,alto,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,baixo,zero,zero,zero,alto,zero,zero,alto,baixo,zero,baixo,alto,zero,zero,alto,zero,zero,medio,zero,medio,baixo,medio,baixo,zero,zero,zero,medio,zero,zero,zero,medio,6
baixo,zero,zero,zero,zero,zero,zero,zero,zero,alto,medio,zero,baixo,zero,zero,zero,zero,medio,zero,zero,medio,zero,baixo,zero,zero,zero,alto,zero,zero,baixo,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,alto,medio,zero,zero,baixo,alto,zero,zero,baixo,alto,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,baixo,zero,zero,zero,baixo,zero,baixo,zero,medio,alto,zero,zero,zero,baixo,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,alto,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,baixo,zero,zero,alto,zero,zero,baixo,zero,zero,zero,zero,medio,zero,zero,zero,medio,baixo,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,baixo,baixo,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,alto,medio,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,baixo,medio,zero,baixo,baixo,zero,zero,zero,medio,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,alto,zero,alto,baixo,zero,alto,zero,zero,zero,zero,baixo,baixo,zero,baixo,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,baixo,alto,medio,alto,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,alto,zero,zero,zero,alto,zero,zero,zero,alto,zero,zero,zero,medio,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,zero,baixo,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,baixo,medio,zero,zero,baixo,zero,zero,alto,zero,zero,zero,baixo,medio,baixo,baixo,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,medio,zero,zero,medio,baixo,zero,medio,zero,zero,medio,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,alto,zero,alto,zero,zero,zero,zero,zero,medio,zero,baixo,zero,zero,baixo,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,alto,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,baixo,zero,medio,zero,alto,baixo,baixo,zero,baixo,baixo,zero,zero,zero,zero,zero,zero,zero,zero,baixo,baixo,zero,baixo,zero,zero,alto,baixo,zero,medio,alto,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,baixo,baixo,medio,zero,zero,zero,zero,zero,zero,zero,baixo,zero,zero,zero,zero,zero,medio,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,baixo,medio,zero,medio,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,baixo,zero,zero,zero,zero,medio,zero,zero,baixo,zero,zero,baixo,zero,zero,zero,zero,zero,zero,medio,zero,zero,medio,medio,zero,baixo,zero,zero,zero,zero,zero,zero,zero,medio,zero,alto,medio,zero,alto,zero,zero,zero,baixo,zero,zero,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,medio,zero,zero,zero,zero,zero,zero,zero,baixo,zero,baixo,alto,zero,zero,zero,zero,medio,baixo,zero,zero,zero,zero,baixo,zero,alto,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,alto,zero,zero,zero,zero,zero,alto,zero,zero,baixo,zero,zero,zero,medio,medio,alto,zero,zero,alto,baixo,zero,medio,zero,baixo,zero,alto,baixo,zero,zero,zero,zero,alto,zero,medio,medio,medio,zero,alto,zero,baixo,alto,zero,zero,zero,zero,104
